parameter,value,scenario,GWP,MSP,E_kWh,GWP_credited
price_fa,90.0,FA_A,0.15244131463563249,4.6967494220664205,0.011296137050506671,0.1417969078846668
price_fa,90.0,FA_B,0.15244131463563249,5.177441861920539,0.011296137050506671,0.1417969078846668
price_fa,90.0,BC_A,0.16498946238170983,5.8877859143292905,0.011296137050506671,0.15434505563074416
price_fa,90.0,BC_B,0.14500432287050513,5.166672299642505,0.011296137050506671,0.13435991611953946
price_fa,90.0,LC3_A,0.14898096773129754,4.436758417397297,0.011296137050506671,0.13833656098033187
price_fa,90.0,LC3_B,0.14898096773129754,4.917450857251416,0.011296137050506671,0.13833656098033187
price_lc3_factor,0.8,IL_A,0.20959158407464712,5.184732178919544,0.011296137050506671,0.19894717732368145
price_lc3_factor,0.8,IL_B,0.20959158407464712,5.665424618773663,0.011296137050506671,0.19894717732368145
price_lc3_factor,0.8,FA_A,0.15244131463563249,4.486381801638287,0.011296137050506671,0.1417969078846668
price_lc3_factor,0.8,FA_B,0.15244131463563249,4.967074241492407,0.011296137050506671,0.1417969078846668
price_lc3_factor,0.8,BC_A,0.16498946238170983,5.8877859143292905,0.011296137050506671,0.15434505563074416
price_lc3_factor,0.8,BC_B,0.14500432287050513,5.166672299642505,0.011296137050506671,0.13435991611953946
price_lc3_factor,0.8,LC3_A,0.14898096773129754,4.436758417397297,0.011296137050506671,0.13833656098033187
price_lc3_factor,0.8,LC3_B,0.14898096773129754,4.917450857251416,0.011296137050506671,0.13833656098033187
price_lc3_factor,0.9,IL_A,0.20959158407464712,5.184732178919544,0.011296137050506671,0.19894717732368145
price_lc3_factor,0.9,IL_B,0.20959158407464712,5.665424618773663,0.011296137050506671,0.19894717732368145
price_lc3_factor,0.9,FA_A,0.15244131463563249,4.486381801638287,0.011296137050506671,0.1417969078846668
price_lc3_factor,0.9,FA_B,0.15244131463563249,4.967074241492407,0.011296137050506671,0.1417969078846668
price_lc3_factor,0.9,BC_A,0.16498946238170983,5.8877859143292905,0.011296137050506671,0.15434505563074416
price_lc3_factor,0.9,BC_B,0.14500432287050513,5.166672299642505,0.011296137050506671,0.13435991611953946
price_lc3_factor,0.9,LC3_A,0.14898096773129754,4.8107452981584204,0.011296137050506671,0.13833656098033187
price_lc3_factor,0.9,LC3_B,0.14898096773129754,5.291437738012538,0.011296137050506671,0.13833656098033187
price_lc3_factor,1.0,IL_A,0.20959158407464712,5.184732178919544,0.011296137050506671,0.19894717732368145
price_lc3_factor,1.0,IL_B,0.20959158407464712,5.665424618773663,0.011296137050506671,0.19894717732368145
price_lc3_factor,1.0,FA_A,0.15244131463563249,4.486381801638287,0.011296137050506671,0.1417969078846668
price_lc3_factor,1.0,FA_B,0.15244131463563249,4.967074241492407,0.011296137050506671,0.1417969078846668
price_lc3_factor,1.0,BC_A,0.16498946238170983,5.8877859143292905,0.011296137050506671,0.15434505563074416
price_lc3_factor,1.0,BC_B,0.14500432287050513,5.166672299642505,0.011296137050506671,0.13435991611953946
price_lc3_factor,1.0,LC3_A,0.14898096773129754,5.184732178919544,0.011296137050506671,0.13833656098033187
price_lc3_factor,1.0,LC3_B,0.14898096773129754,5.665424618773663,0.011296137050506671,0.13833656098033187
price_lc3_factor,1.15,IL_A,0.20959158407464712,5.184732178919544,0.011296137050506671,0.19894717732368145
price_lc3_factor,1.15,IL_B,0.20959158407464712,5.665424618773663,0.011296137050506671,0.19894717732368145
price_lc3_factor,1.15,FA_A,0.15244131463563249,4.486381801638287,0.011296137050506671,0.1417969078846668
price_lc3_factor,1.15,FA_B,0.15244131463563249,4.967074241492407,0.011296137050506671,0.1417969078846668
price_lc3_factor,1.15,BC_A,0.16498946238170983,5.8877859143292905,0.011296137050506671,0.15434505563074416
price_lc3_factor,1.15,BC_B,0.14500432287050513,5.166672299642505,0.011296137050506671,0.13435991611953946
price_lc3_factor,1.15,LC3_A,0.14898096773129754,5.745712500061231,0.011296137050506671,0.13833656098033187
price_lc3_factor,1.15,LC3_B,0.14898096773129754,6.226404939915349,0.011296137050506671,0.13833656098033187
price_co2,0.0,IL_A,0.20959158407464712,5.184732178919544,0.011296137050506671,0.19894717732368145
price_co2,0.0,IL_B,0.20959158407464712,5.665424618773663,0.011296137050506671,0.19894717732368145
price_co2,0.0,FA_A,0.15244131463563249,4.486381801638287,0.011296137050506671,0.1417969078846668
price_co2,0.0,FA_B,0.15244131463563249,4.967074241492407,0.011296137050506671,0.1417969078846668
price_co2,0.0,BC_A,0.16498946238170983,5.825532982963203,0.011296137050506671,0.15434505563074416
price_co2,0.0,BC_B,0.14500432287050513,5.104419368276418,0.011296137050506671,0.13435991611953946
price_co2,0.0,LC3_A,0.14898096773129754,4.436758417397297,0.011296137050506671,0.13833656098033187
price_co2,0.0,LC3_B,0.14898096773129754,4.917450857251416,0.011296137050506671,0.13833656098033187
price_co2,20.0,IL_A,0.20959158407464712,5.184732178919544,0.011296137050506671,0.19894717732368145
price_co2,20.0,IL_B,0.20959158407464712,5.665424618773663,0.011296137050506671,0.19894717732368145
price_co2,20.0,FA_A,0.15244131463563249,4.486381801638287,0.011296137050506671,0.1417969078846668
price_co2,20.0,FA_B,0.15244131463563249,4.967074241492407,0.011296137050506671,0.1417969078846668
price_co2,20.0,BC_A,0.16498946238170983,5.846283960085232,0.011296137050506671,0.15434505563074416
price_co2,20.0,BC_B,0.14500432287050513,5.125170345398447,0.011296137050506671,0.13435991611953946
price_co2,20.0,LC3_A,0.14898096773129754,4.436758417397297,0.011296137050506671,0.13833656098033187
price_co2,20.0,LC3_B,0.14898096773129754,4.917450857251416,0.011296137050506671,0.13833656098033187
price_co2,40.0,IL_A,0.20959158407464712,5.184732178919544,0.011296137050506671,0.19894717732368145
price_co2,40.0,IL_B,0.20959158407464712,5.665424618773663,0.011296137050506671,0.19894717732368145
price_co2,40.0,FA_A,0.15244131463563249,4.486381801638287,0.011296137050506671,0.1417969078846668
price_co2,40.0,FA_B,0.15244131463563249,4.967074241492407,0.011296137050506671,0.1417969078846668
price_co2,40.0,BC_A,0.16498946238170983,5.867034937207261,0.011296137050506671,0.15434505563074416
price_co2,40.0,BC_B,0.14500432287050513,5.1459213225204765,0.011296137050506671,0.13435991611953946
price_co2,40.0,LC3_A,0.14898096773129754,4.436758417397297,0.011296137050506671,0.13833656098033187
price_co2,40.0,LC3_B,0.14898096773129754,4.917450857251416,0.011296137050506671,0.13833656098033187
price_co2,60.0,IL_A,0.20959158407464712,5.184732178919544,0.011296137050506671,0.19894717732368145
price_co2,60.0,IL_B,0.20959158407464712,5.665424618773663,0.011296137050506671,0.19894717732368145
price_co2,60.0,FA_A,0.15244131463563249,4.486381801638287,0.011296137050506671,0.1417969078846668
price_co2,60.0,FA_B,0.15244131463563249,4.967074241492407,0.011296137050506671,0.1417969078846668
price_co2,60.0,BC_A,0.16498946238170983,5.8877859143292905,0.011296137050506671,0.15434505563074416
price_co2,60.0,BC_B,0.14500432287050513,5.166672299642505,0.011296137050506671,0.13435991611953946
price_co2,60.0,LC3_A,0.14898096773129754,4.436758417397297,0.011296137050506671,0.13833656098033187
price_co2,60.0,LC3_B,0.14898096773129754,4.917450857251416,0.011296137050506671,0.13833656098033187
price_co2,80.0,IL_A,0.20959158407464712,5.184732178919544,0.011296137050506671,0.19894717732368145
price_co2,80.0,IL_B,0.20959158407464712,5.665424618773663,0.011296137050506671,0.19894717732368145
price_co2,80.0,FA_A,0.15244131463563249,4.486381801638287,0.011296137050506671,0.1417969078846668
price_co2,80.0,FA_B,0.15244131463563249,4.967074241492407,0.011296137050506671,0.1417969078846668
price_co2,80.0,BC_A,0.16498946238170983,5.90853689145132,0.011296137050506671,0.15434505563074416
price_co2,80.0,BC_B,0.14500432287050513,5.187423276764535,0.011296137050506671,0.13435991611953946
price_co2,80.0,LC3_A,0.14898096773129754,4.436758417397297,0.011296137050506671,0.13833656098033187
price_co2,80.0,LC3_B,0.14898096773129754,4.917450857251416,0.011296137050506671,0.13833656098033187
price_co2,100.0,IL_A,0.20959158407464712,5.184732178919544,0.011296137050506671,0.19894717732368145
price_co2,100.0,IL_B,0.20959158407464712,5.665424618773663,0.011296137050506671,0.19894717732368145
price_co2,100.0,FA_A,0.15244131463563249,4.486381801638287,0.011296137050506671,0.1417969078846668
price_co2,100.0,FA_B,0.15244131463563249,4.967074241492407,0.011296137050506671,0.1417969078846668
price_co2,100.0,BC_A,0.16498946238170983,5.929287868573349,0.011296137050506671,0.15434505563074416
price_co2,100.0,BC_B,0.14500432287050513,5.208174253886565,0.011296137050506671,0.13435991611953946
price_co2,100.0,LC3_A,0.14898096773129754,4.436758417397297,0.011296137050506671,0.13833656098033187
price_co2,100.0,LC3_B,0.14898096773129754,4.917450857251416,0.011296137050506671,0.13833656098033187
price_co2,120.0,IL_A,0.20959158407464712,5.184732178919544,0.011296137050506671,0.19894717732368145
price_co2,120.0,IL_B,0.20959158407464712,5.665424618773663,0.011296137050506671,0.19894717732368145
price_co2,120.0,FA_A,0.15244131463563249,4.486381801638287,0.011296137050506671,0.1417969078846668
price_co2,120.0,FA_B,0.15244131463563249,4.967074241492407,0.011296137050506671,0.1417969078846668
price_co2,120.0,BC_A,0.16498946238170983,5.950038845695379,0.011296137050506671,0.15434505563074416
price_co2,120.0,BC_B,0.14500432287050513,5.228925231008595,0.011296137050506671,0.13435991611953946
price_co2,120.0,LC3_A,0.14898096773129754,4.436758417397297,0.011296137050506671,0.13833656098033187
price_co2,120.0,LC3_B,0.14898096773129754,4.917450857251416,0.011296137050506671,0.13833656098033187
